"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_ti5","frp","daynight","type","Year","Month","Quarter"
"202",54.468281,-0.99262,329.29,0.42,0.38,2020-01-20,"1253","N","VIIRS","n",1,278.17,2.55,"D",0,2020,1,1
"203",53.322235,-1.712037,326.7,0.4,0.37,2020-01-20,"1253","N","VIIRS","n",1,278.41,1.45,"D",0,2020,1,1
"204",56.7799,-2.892618,332.55,0.41,0.37,2020-01-20,"1254","N","VIIRS","n",1,276.65,2.94,"D",0,2020,1,1
"205",56.932144,-2.637356,340.54,0.41,0.37,2020-01-20,"1254","N","VIIRS","n",1,280.8,10.34,"D",0,2020,1,1
"206",54.757946,-1.920634,328.67,0.41,0.37,2020-01-20,"1254","N","VIIRS","n",1,279.07,3.23,"D",0,2020,1,1
"207",57.064415,-3.243064,331.54,0.4,0.37,2020-01-20,"1254","N","VIIRS","n",1,278.21,2.48,"D",0,2020,1,1
"208",57.273392,-3.525746,344.47,0.4,0.37,2020-01-20,"1254","N","VIIRS","n",1,282.53,8.7,"D",0,2020,1,1
"209",53.564404,-0.600893,310.75,0.46,0.63,2020-01-21,"0104","N","VIIRS","n",1,273.14,1.71,"N",2,2020,1,1
"210",53.399178,-1.385573,311.59,0.49,0.65,2020-01-21,"0104","N","VIIRS","n",1,271.32,2.02,"N",2,2020,1,1
"211",53.634914,-0.24799,297.61,0.44,0.62,2020-01-21,"0104","N","VIIRS","n",1,278.14,1.55,"N",2,2020,1,1
"212",53.399185,-1.393254,322.53,0.49,0.65,2020-01-21,"0104","N","VIIRS","n",1,272.48,2.02,"N",2,2020,1,1
"213",53.570259,-0.593371,313.56,0.46,0.63,2020-01-21,"0104","N","VIIRS","n",1,274.77,1.94,"N",3,2020,1,1
"214",53.56712,-0.594977,323.02,0.46,0.63,2020-01-21,"0104","N","VIIRS","n",1,274.92,2.64,"N",3,2020,1,1
"215",53.567158,-0.602278,305.1,0.46,0.63,2020-01-21,"0104","N","VIIRS","n",1,273.94,2.7,"N",3,2020,1,1
"216",51.561371,-3.768162,322.96,0.61,0.71,2020-01-21,"0105","N","VIIRS","n",1,275.18,4.39,"N",3,2020,1,1
"217",53.564194,-0.599978,300.81,0.54,0.42,2020-01-21,"0245","N","VIIRS","n",1,270.54,1.47,"N",2,2020,1,1
"218",53.633137,-0.241191,304.11,0.55,0.43,2020-01-21,"0245","N","VIIRS","n",1,276.77,1.64,"N",2,2020,1,1
"219",53.567867,-0.597609,319.33,0.54,0.42,2020-01-21,"0245","N","VIIRS","n",1,274.68,2.56,"N",3,2020,1,1
"220",53.566113,-0.589991,318.12,0.54,0.42,2020-01-21,"0245","N","VIIRS","n",1,272.22,2.56,"N",3,2020,1,1
"221",51.561897,-3.759506,310.92,0.47,0.4,2020-01-21,"0246","N","VIIRS","n",1,273.68,1.39,"N",2,2020,1,1
"222",51.577934,-3.780194,295.45,0.47,0.4,2020-01-21,"0246","N","VIIRS","n",1,273.61,1.68,"N",2,2020,1,1
"223",51.568169,-3.770802,305.12,0.47,0.4,2020-01-21,"0246","N","VIIRS","n",1,276.86,1.63,"N",3,2020,1,1
"224",51.68478,-5.027206,295.73,0.44,0.38,2020-01-21,"0246","N","VIIRS","n",1,280.48,1.31,"N",2,2020,1,1
"225",51.566788,-3.764207,301.03,0.47,0.4,2020-01-21,"0246","N","VIIRS","n",1,274.45,1.63,"N",3,2020,1,1
"226",51.39579,-3.395025,295.19,0.49,0.4,2020-01-21,"0246","N","VIIRS","n",1,270.49,1.38,"N",2,2020,1,1
"227",51.558388,-3.761389,307.22,0.47,0.4,2020-01-21,"0246","N","VIIRS","n",1,273.29,0.97,"N",2,2020,1,1
"228",51.563278,-3.7661,310.3,0.47,0.4,2020-01-21,"0246","N","VIIRS","n",1,274.65,1.63,"N",3,2020,1,1
"229",54.430145,-0.904963,326.06,0.39,0.36,2020-01-21,"1234","N","VIIRS","n",1,281.33,3.48,"D",0,2020,1,1
"230",53.580063,-0.61909,333.91,0.39,0.36,2020-01-21,"1234","N","VIIRS","n",1,282.06,4.01,"D",3,2020,1,1
"231",54.393803,-0.849724,326.82,0.39,0.36,2020-01-21,"1234","N","VIIRS","n",1,279.65,1.51,"D",0,2020,1,1
"232",51.577705,-3.777501,332.12,0.47,0.39,2020-01-21,"1234","N","VIIRS","n",1,282.26,4.5,"D",2,2020,1,1
"233",51.567608,-3.771002,327.58,0.47,0.39,2020-01-21,"1234","N","VIIRS","n",1,281.66,4.42,"D",3,2020,1,1
"234",51.578083,-3.776471,329.67,0.47,0.39,2020-01-21,"1234","N","VIIRS","n",1,281.68,3.05,"D",2,2020,1,1
"235",54.490276,-0.872903,326.52,0.39,0.36,2020-01-21,"1235","N","VIIRS","n",1,278.75,1.76,"D",0,2020,1,1
"236",57.046585,-3.318169,337.43,0.39,0.36,2020-01-21,"1235","N","VIIRS","n",1,278.62,5.06,"D",0,2020,1,1
"237",57.081078,-3.179958,339.68,0.39,0.36,2020-01-21,"1235","N","VIIRS","n",1,277.34,3.84,"D",0,2020,1,1
"238",54.502254,-1.055149,328.04,0.39,0.36,2020-01-21,"1235","N","VIIRS","n",1,281.68,3.14,"D",0,2020,1,1
"239",56.796719,-2.972897,327.24,0.39,0.36,2020-01-21,"1235","N","VIIRS","n",1,281.32,1.26,"D",0,2020,1,1
"240",53.396511,-1.392421,321.22,0.76,0.77,2020-01-22,"0045","N","VIIRS","n",1,274.24,4.06,"N",2,2020,1,1
"241",53.396999,-1.387705,319.54,0.76,0.77,2020-01-22,"0045","N","VIIRS","n",1,273.83,2.85,"N",2,2020,1,1
"242",53.570332,-0.59705,322.34,0.71,0.75,2020-01-22,"0045","N","VIIRS","n",1,275.21,3.35,"N",3,2020,1,1
"243",53.633339,-0.247015,298.32,0.41,0.37,2020-01-22,"0226","N","VIIRS","n",1,280.05,1.21,"N",2,2020,1,1
"244",53.568119,-0.591632,302.02,0.41,0.37,2020-01-22,"0226","N","VIIRS","n",1,278.13,1.03,"N",2,2020,1,1
"245",54.954185,-1.632971,306.92,0.39,0.36,2020-01-22,"0226","N","VIIRS","n",1,278.9,1.4,"N",0,2020,1,1
"246",53.400291,-1.388596,297.98,0.4,0.37,2020-01-22,"0226","N","VIIRS","n",1,274.23,0.97,"N",2,2020,1,1
"247",53.632202,-0.240956,307.3,0.41,0.37,2020-01-22,"0226","N","VIIRS","n",1,277.44,1.21,"N",2,2020,1,1
"248",56.995689,-2.843055,332.05,0.47,0.4,2020-01-22,"1216","N","VIIRS","n",1,281.48,4.77,"D",0,2020,1,1
"249",55.861073,-2.631968,325.41,0.49,0.4,2020-01-22,"1216","N","VIIRS","n",1,278.27,3.2,"D",0,2020,1,1
"250",55.510605,-2.031733,331.25,0.48,0.4,2020-01-22,"1216","N","VIIRS","n",1,280.87,4.39,"D",0,2020,1,1
"251",55.509113,-2.038744,327.09,0.48,0.4,2020-01-22,"1216","N","VIIRS","n",1,281.23,2.24,"D",0,2020,1,1
"252",56.996239,-2.843023,327.95,0.47,0.4,2020-01-22,"1216","N","VIIRS","n",1,280.8,2.43,"D",0,2020,1,1
"253",54.248489,-1.818803,343.02,0.49,0.65,2020-01-22,"1356","N","VIIRS","n",1,280.6,5.61,"D",0,2020,1,1
"254",56.807739,-2.949552,331.11,0.45,0.63,2020-01-22,"1357","N","VIIRS","n",1,277.09,2.63,"D",0,2020,1,1
"255",56.010323,-3.673822,315.35,0.41,0.61,2020-01-23,"0347","N","VIIRS","n",1,278.49,2.76,"N",3,2020,1,1
"256",56.095802,-3.301149,298.7,0.42,0.61,2020-01-23,"0347","N","VIIRS","n",1,277.17,0.55,"N",2,2020,1,1
"257",56.00835,-3.668152,325.54,0.41,0.61,2020-01-23,"0347","N","VIIRS","n",1,278.57,2.21,"N",3,2020,1,1
"258",54.251259,-1.823931,330.7,0.48,0.48,2020-01-23,"1157","N","VIIRS","n",1,279.71,7.4,"D",0,2020,1,1
"259",53.45063,-1.325753,330.31,0.49,0.48,2020-01-23,"1157","N","VIIRS","n",1,281.68,2.32,"D",2,2020,1,1
"260",57.023907,-2.811756,337.53,0.43,0.46,2020-01-23,"1158","N","VIIRS","n",1,270.1,3.41,"D",0,2020,1,1
"261",56.800804,-2.948221,329.47,0.44,0.46,2020-01-23,"1158","N","VIIRS","n",1,272.97,3.39,"D",0,2020,1,1
"262",56.831066,-2.830514,332.26,0.43,0.46,2020-01-23,"1158","N","VIIRS","n",1,274.87,2.05,"D",0,2020,1,1
"263",54.135998,-1.761415,326.1,0.63,0.54,2020-01-23,"1337","N","VIIRS","n",1,279.27,3.34,"D",0,2020,1,1
"264",56.927147,-2.921301,338.41,0.59,0.53,2020-01-23,"1338","N","VIIRS","n",1,275.54,9.57,"D",0,2020,1,1
"265",54.404716,-0.804507,349.97,0.34,0.56,2020-01-23,"1338","N","VIIRS","n",1,281.37,3.45,"D",0,2020,1,1
"266",56.805672,-2.845914,341.18,0.59,0.53,2020-01-23,"1338","N","VIIRS","n",1,273.43,8.47,"D",0,2020,1,1
"267",57.02179,-2.809869,331.6,0.6,0.53,2020-01-23,"1338","N","VIIRS","n",1,276.59,4.67,"D",0,2020,1,1
"268",54.325912,-0.935196,327.35,0.33,0.55,2020-01-24,"1138","N","VIIRS","n",1,273.48,3.22,"D",0,2020,1,1
"269",55.51878,-2.08704,330.57,0.41,0.45,2020-01-24,"1319","N","VIIRS","n",1,274.41,2.48,"D",0,2020,1,1
"270",56.101704,-3.307309,299.31,0.45,0.39,2020-01-26,"0251","N","VIIRS","n",1,273.78,1.82,"N",2,2020,1,1
"271",56.098022,-3.300892,331.51,0.45,0.39,2020-01-26,"0251","N","VIIRS","n",1,274.77,3.46,"N",2,2020,1,1
"272",56.100281,-3.300448,331.66,0.45,0.39,2020-01-26,"0251","N","VIIRS","n",1,273.89,2.8,"N",2,2020,1,1
"273",56.099422,-3.307765,319.37,0.45,0.39,2020-01-26,"0251","N","VIIRS","n",1,274.13,3.46,"N",2,2020,1,1
"274",53.568092,-0.594781,300.59,0.61,0.71,2020-01-27,"0052","N","VIIRS","n",1,256.03,0.36,"N",3,2020,1,1
"275",53.565907,-0.591678,320.74,0.44,0.38,2020-01-27,"0232","N","VIIRS","n",1,271.77,2.15,"N",2,2020,1,1
"276",53.567181,-0.598014,306.7,0.44,0.38,2020-01-27,"0232","N","VIIRS","n",1,274.4,2.15,"N",2,2020,1,1
"277",53.569294,-0.589782,325.4,0.44,0.38,2020-01-27,"0232","N","VIIRS","n",1,273.4,2.44,"N",3,2020,1,1
"278",53.568455,-0.604383,323.48,0.44,0.38,2020-01-27,"0232","N","VIIRS","n",1,273.7,2.49,"N",3,2020,1,1
"279",51.683285,-5.026656,295.36,0.39,0.36,2020-01-27,"0233","N","VIIRS","n",1,280.62,1.25,"N",2,2020,1,1
"280",53.568451,-0.593768,330.25,0.43,0.38,2020-01-27,"1222","N","VIIRS","n",1,272.01,3.62,"D",3,2020,1,1
"281",56.100731,-3.301062,341.1,0.49,0.65,2020-01-27,"1403","N","VIIRS","n",1,275.5,6.88,"D",2,2020,1,1
"282",54.486671,-0.863365,330.87,0.39,0.44,2020-01-28,"1203","N","VIIRS","n",1,271.66,4.14,"D",0,2020,1,1
"283",54.758728,-1.917003,337.73,0.41,0.45,2020-01-28,"1203","N","VIIRS","n",1,274.54,3.89,"D",0,2020,1,1
"284",56.099754,-3.304915,345.46,0.39,0.44,2020-01-29,"0154","N","VIIRS","n",1,275.53,9.78,"N",2,2020,1,1
"285",56.008545,-3.676513,331.63,0.4,0.44,2020-01-29,"0154","N","VIIRS","n",1,275.37,2.74,"N",2,2020,1,1
"286",56.01033,-3.676975,327.18,0.4,0.44,2020-01-29,"0154","N","VIIRS","n",1,274.77,1.72,"N",3,2020,1,1
"287",51.567429,-3.767041,308.03,0.54,0.42,2020-01-29,"0155","N","VIIRS","n",1,276.94,2.52,"N",2,2020,1,1
"288",51.48077,-3.134015,295.23,0.51,0.41,2020-01-29,"0155","N","VIIRS","n",1,275.42,0.73,"N",3,2020,1,1
"289",51.575935,-3.772927,297.31,0.54,0.42,2020-01-29,"0155","N","VIIRS","n",1,276.21,1.16,"N",2,2020,1,1
"290",51.571312,-3.766062,295.41,0.54,0.42,2020-01-29,"0155","N","VIIRS","n",1,274.84,2.52,"N",2,2020,1,1
"291",51.39748,-3.392679,295.67,0.52,0.42,2020-01-29,"0155","N","VIIRS","n",1,276.6,0.89,"N",2,2020,1,1
"292",51.576675,-3.780758,299.21,0.54,0.42,2020-01-29,"0155","N","VIIRS","n",1,275.96,1.35,"N",2,2020,1,1
"293",51.563549,-3.768017,307.08,0.54,0.42,2020-01-29,"0155","N","VIIRS","n",1,275.93,3.12,"N",3,2020,1,1
"294",51.562817,-3.760189,312.79,0.54,0.42,2020-01-29,"0155","N","VIIRS","n",1,276.33,2.02,"N",2,2020,1,1
"295",53.633591,-0.245736,310.57,0.44,0.38,2020-01-29,"0155","N","VIIRS","n",1,280.88,2.23,"N",2,2020,1,1
"296",53.635815,-0.24529,304.33,0.44,0.38,2020-01-29,"0155","N","VIIRS","n",1,278.94,1.14,"N",2,2020,1,1
"297",56.098915,-3.298659,302.94,0.33,0.55,2020-01-29,"0334","N","VIIRS","n",1,272.55,4.26,"N",2,2020,1,1
"298",56.095959,-3.308114,303.61,0.33,0.55,2020-01-29,"0334","N","VIIRS","n",1,273.84,1.41,"N",2,2020,1,1
"299",56.100422,-3.303422,367,0.33,0.55,2020-01-29,"0334","N","VIIRS","h",1,275.67,4.26,"N",2,2020,1,1
"300",53.567608,-0.600218,297.63,0.51,0.66,2020-01-29,"0335","N","VIIRS","n",1,268.05,1.66,"N",3,2020,1,1
"301",55.630581,-3.66766,296.72,0.33,0.56,2020-01-29,"0335","N","VIIRS","n",1,270.5,0.05,"N",0,2020,1,1
"302",53.63361,-0.239762,298.94,0.52,0.67,2020-01-29,"0335","N","VIIRS","n",1,275.13,1.86,"N",2,2020,1,1
"303",53.398228,-1.386169,298.28,0.44,0.46,2020-01-31,"0258","N","VIIRS","n",1,274.29,0.49,"N",2,2020,1,1
"304",53.450508,-1.319552,295.29,0.44,0.46,2020-01-31,"0258","N","VIIRS","n",1,273.62,1.57,"N",2,2020,1,1
"305",56.097179,-3.301706,329.44,0.39,0.36,2020-01-31,"1248","N","VIIRS","n",1,279.4,3.09,"D",2,2020,1,1
"306",56.001129,-3.689359,326.97,0.38,0.36,2020-01-31,"1248","N","VIIRS","n",1,280.76,1.94,"D",2,2020,1,1
"307",56.096111,-3.301529,304.46,0.67,0.74,2020-02-01,"0057","N","VIIRS","n",1,273.03,2.51,"N",2,2020,2,1
"308",56.095737,-3.312826,295.71,0.68,0.74,2020-02-01,"0057","N","VIIRS","n",1,274.05,2.88,"N",2,2020,2,1
"309",53.631924,-0.248958,295.61,0.51,0.66,2020-02-01,"0058","N","VIIRS","n",1,281.03,1.02,"N",2,2020,2,1
"310",53.568249,-0.592186,307.13,0.53,0.67,2020-02-01,"0058","N","VIIRS","n",1,279.09,1.67,"N",2,2020,2,1
"311",53.568199,-0.600782,309.58,0.53,0.67,2020-02-01,"0058","N","VIIRS","n",1,280.16,1.67,"N",2,2020,2,1
"312",53.452007,-1.327154,296.91,0.56,0.69,2020-02-01,"0058","N","VIIRS","n",1,278.82,0.76,"N",2,2020,2,1
"313",53.635288,-0.245694,297.31,0.51,0.66,2020-02-01,"0058","N","VIIRS","n",1,280.33,1.54,"N",2,2020,2,1
"314",51.570702,-3.766049,301.29,0.43,0.38,2020-02-01,"0239","N","VIIRS","n",1,271.02,1.09,"N",2,2020,2,1
"315",51.567326,-3.767741,314.32,0.43,0.38,2020-02-01,"0239","N","VIIRS","n",1,272.69,1.6,"N",2,2020,2,1
"316",53.566383,-0.593734,327.04,0.48,0.4,2020-02-01,"0239","N","VIIRS","n",1,281.49,2.41,"N",3,2020,2,1
"317",51.568489,-3.773777,305.59,0.43,0.38,2020-02-01,"0239","N","VIIRS","n",1,274.66,2.62,"N",2,2020,2,1
"318",53.320881,-3.270018,327.17,0.46,0.39,2020-02-01,"1228","N","VIIRS","n",1,280.52,2.48,"D",3,2020,2,1
"319",57.120567,-2.274507,307.86,0.4,0.37,2020-02-02,"0219","N","VIIRS","n",1,268.07,1.16,"N",0,2020,2,1
"320",56.099091,-3.310016,309.71,0.52,0.41,2020-02-03,"0200","N","VIIRS","n",1,278.72,10.58,"N",2,2020,2,1
"321",56.098301,-3.301655,320.63,0.52,0.41,2020-02-03,"0200","N","VIIRS","n",1,281.18,10.58,"N",2,2020,2,1
"322",53.588139,-0.616349,302.88,0.41,0.37,2020-02-03,"0201","N","VIIRS","n",1,279.25,1.12,"N",3,2020,2,1
"323",53.581337,-0.618836,297.27,0.41,0.37,2020-02-03,"0201","N","VIIRS","n",1,279.41,0.51,"N",3,2020,2,1
"324",54.954494,-1.630341,301.53,0.45,0.39,2020-02-03,"0201","N","VIIRS","n",1,276.85,0.58,"N",0,2020,2,1
"325",56.101074,-3.307222,327.67,0.52,0.41,2020-02-03,"0201","N","VIIRS","n",1,280.22,7.11,"N",2,2020,2,1
"326",53.634113,-0.24305,314.42,0.41,0.37,2020-02-03,"0201","N","VIIRS","n",1,281.87,1.76,"N",2,2020,2,1
"327",53.634918,-0.249178,300.61,0.41,0.37,2020-02-03,"0201","N","VIIRS","n",1,284.58,1.04,"N",2,2020,2,1
"328",53.577141,-0.613873,295,0.41,0.37,2020-02-03,"0201","N","VIIRS","n",1,277.7,0.51,"N",3,2020,2,1
"329",54.95364,-1.629441,297.86,0.45,0.39,2020-02-03,"0201","N","VIIRS","n",1,277.37,1.03,"N",0,2020,2,1
"330",53.567951,-0.597708,306.73,0.41,0.37,2020-02-03,"0201","N","VIIRS","n",1,280.87,1.82,"N",3,2020,2,1
"331",53.568748,-0.603933,323.68,0.41,0.37,2020-02-03,"0201","N","VIIRS","n",1,278.91,2.29,"N",3,2020,2,1
"332",56.097271,-3.308369,329.42,0.52,0.41,2020-02-03,"0201","N","VIIRS","n",1,278.68,7.11,"N",2,2020,2,1
"333",53.564556,-0.598954,320.93,0.41,0.37,2020-02-03,"0201","N","VIIRS","n",1,277.97,2.17,"N",2,2020,2,1
"334",56.100258,-3.298893,305.29,0.52,0.41,2020-02-03,"0201","N","VIIRS","n",1,278.14,6.45,"N",2,2020,2,1
"335",50.835464,-1.377148,297.11,0.41,0.37,2020-02-03,"0202","N","VIIRS","n",1,282.2,0.77,"N",2,2020,2,1
"336",50.83057,-1.366767,298.14,0.41,0.37,2020-02-03,"0202","N","VIIRS","n",1,282.76,0.97,"N",2,2020,2,1
"337",56.100708,-3.301763,324.38,0.37,0.58,2020-02-03,"0341","N","VIIRS","n",1,270.75,1.9,"N",2,2020,2,1
"338",56.096218,-3.303857,337.53,0.53,0.5,2020-02-03,"1151","N","VIIRS","n",1,278.54,5.98,"D",2,2020,2,1
"339",56.099758,-3.298463,331.57,0.53,0.5,2020-02-03,"1151","N","VIIRS","n",1,276.65,7.86,"D",2,2020,2,1
"340",56.097572,-3.30625,336.89,0.53,0.5,2020-02-03,"1151","N","VIIRS","n",1,277.79,7.86,"D",2,2020,2,1
"341",56.10041,-3.307691,335.34,0.53,0.5,2020-02-03,"1151","N","VIIRS","n",1,276.13,3.41,"D",2,2020,2,1
"342",56.09819,-3.305038,315.86,0.51,0.49,2020-02-04,"0142","N","VIIRS","n",1,258.78,0.28,"N",2,2020,2,1
"343",56.009209,-3.679468,310.42,0.52,0.5,2020-02-04,"0142","N","VIIRS","n",1,273.18,3.35,"N",2,2020,2,1
"344",56.008732,-3.670819,330.11,0.52,0.5,2020-02-04,"0142","N","VIIRS","n",1,274.15,3.35,"N",2,2020,2,1
"345",53.632965,-0.240558,298.04,0.55,0.43,2020-02-04,"0142","N","VIIRS","n",1,271.35,1.54,"N",2,2020,2,1
"346",51.565704,-3.764112,297.64,0.48,0.48,2020-02-04,"0143","N","VIIRS","n",1,274.84,1.88,"N",3,2020,2,1
"347",51.566185,-3.77111,314.32,0.48,0.48,2020-02-04,"0143","N","VIIRS","n",1,278.33,1.88,"N",3,2020,2,1
"348",51.561256,-3.764919,314.11,0.48,0.48,2020-02-04,"0143","N","VIIRS","n",1,276.13,1.88,"N",3,2020,2,1
"349",53.334213,-1.243337,312.79,0.38,0.59,2020-02-04,"0322","N","VIIRS","n",1,273.87,3.58,"N",0,2020,2,1
"350",53.568066,-0.598797,303,0.39,0.6,2020-02-04,"0322","N","VIIRS","n",1,273.86,1.13,"N",2,2020,2,1
"351",53.569824,-0.604128,302.52,0.39,0.6,2020-02-04,"0322","N","VIIRS","n",1,273,1.46,"N",3,2020,2,1
"352",56.007748,-3.675245,298.3,0.51,0.49,2020-02-04,"0322","N","VIIRS","n",1,268.37,1.03,"N",2,2020,2,1
"353",53.636234,-0.24281,296.7,0.4,0.6,2020-02-04,"0322","N","VIIRS","n",1,275.37,1.47,"N",2,2020,2,1
"354",56.100952,-3.307018,325.1,0.52,0.5,2020-02-04,"0322","N","VIIRS","n",1,266.64,4.27,"N",2,2020,2,1
"355",53.399647,-1.389158,308.26,0.37,0.58,2020-02-04,"0322","N","VIIRS","n",1,273.43,1.06,"N",2,2020,2,1
"356",53.566338,-0.593571,297.16,0.39,0.6,2020-02-04,"0322","N","VIIRS","n",1,273,1.13,"N",2,2020,2,1
"357",53.335854,-1.248438,349.63,0.38,0.59,2020-02-04,"0322","N","VIIRS","n",1,276.57,6.62,"N",0,2020,2,1
"358",51.562279,-3.764867,317.42,0.35,0.57,2020-02-04,"0323","N","VIIRS","n",1,276.49,1.26,"N",3,2020,2,1
"359",51.562168,-3.764411,314.44,0.35,0.57,2020-02-04,"0323","N","VIIRS","n",1,275.82,1.62,"N",2,2020,2,1
"360",51.577522,-3.776187,298.21,0.35,0.57,2020-02-04,"0323","N","VIIRS","n",1,268.55,0.82,"N",2,2020,2,1
"361",56.006958,-3.674367,338.29,0.4,0.6,2020-02-04,"1133","N","VIIRS","n",1,281.37,2.72,"D",2,2020,2,1
"362",56.099102,-3.308099,349.08,0.38,0.59,2020-02-04,"1133","N","VIIRS","n",1,279.27,9.11,"D",2,2020,2,1
"363",56.006905,-3.67586,328.44,0.49,0.4,2020-02-04,"1313","N","VIIRS","n",1,280.7,2.61,"D",2,2020,2,1
"364",56.101204,-3.30161,326.13,0.5,0.41,2020-02-04,"1313","N","VIIRS","n",1,277.4,3.9,"D",2,2020,2,1
"365",56.097443,-3.300499,329.15,0.5,0.41,2020-02-04,"1313","N","VIIRS","n",1,281.55,14.63,"D",2,2020,2,1
"366",56.00679,-3.675476,328.78,0.49,0.4,2020-02-04,"1313","N","VIIRS","n",1,281.16,2.11,"D",2,2020,2,1
"367",53.567257,-0.59674,336.82,0.58,0.52,2020-02-05,"0123","N","VIIRS","n",1,276.9,4.03,"N",3,2020,2,1
"368",53.570198,-0.592389,323.85,0.58,0.52,2020-02-05,"0123","N","VIIRS","n",1,273.21,3.53,"N",2,2020,2,1
"369",53.565331,-0.59304,312.36,0.58,0.52,2020-02-05,"0123","N","VIIRS","n",1,272.71,2.46,"N",2,2020,2,1
"370",53.565792,-0.602193,295.31,0.58,0.52,2020-02-05,"0123","N","VIIRS","n",1,272.27,1.46,"N",2,2020,2,1
"371",56.10117,-3.306669,340.93,0.39,0.59,2020-02-05,"0123","N","VIIRS","n",1,273.23,2.3,"N",2,2020,2,1
"372",56.095638,-3.30692,299.53,0.39,0.59,2020-02-05,"0123","N","VIIRS","n",1,272.47,2.3,"N",2,2020,2,1
"373",53.567673,-0.605797,304.4,0.58,0.52,2020-02-05,"0123","N","VIIRS","n",1,271.68,4.03,"N",3,2020,2,1
"374",56.095524,-3.300541,295.88,0.39,0.59,2020-02-05,"0123","N","VIIRS","n",1,272.47,2.3,"N",2,2020,2,1
"375",53.57066,-0.601499,299.55,0.58,0.52,2020-02-05,"0123","N","VIIRS","n",1,272.63,2.7,"N",3,2020,2,1
"376",53.632614,-0.240783,299.99,0.56,0.52,2020-02-05,"0123","N","VIIRS","n",1,276.69,0.97,"N",2,2020,2,1
"377",56.101055,-3.300321,330.09,0.39,0.59,2020-02-05,"0123","N","VIIRS","n",1,272.85,2.3,"N",2,2020,2,1
"378",53.588566,-0.619677,312.79,0.53,0.5,2020-02-05,"0304","N","VIIRS","n",1,273.68,2.11,"N",3,2020,2,1
"379",51.579662,-3.776354,303.56,0.46,0.47,2020-02-05,"0304","N","VIIRS","n",1,274.89,1.24,"N",2,2020,2,1
"380",51.580589,-3.776167,298.18,0.46,0.47,2020-02-05,"0304","N","VIIRS","n",1,274.59,1.33,"N",2,2020,2,1
"381",53.567558,-0.599892,302.14,0.53,0.5,2020-02-05,"0304","N","VIIRS","n",1,273.88,1.72,"N",3,2020,2,1
"382",53.571819,-0.596581,303.39,0.53,0.5,2020-02-05,"0304","N","VIIRS","n",1,272.18,1.72,"N",3,2020,2,1
"383",53.633579,-0.247201,304.27,0.54,0.51,2020-02-05,"0304","N","VIIRS","n",1,279.09,1.93,"N",2,2020,2,1
"384",51.56992,-3.775485,301.36,0.46,0.47,2020-02-05,"0304","N","VIIRS","n",1,275.23,1.12,"N",2,2020,2,1
"385",54.36734,-0.945635,333.12,0.42,0.38,2020-02-05,"1253","N","VIIRS","n",1,267.86,3.64,"D",0,2020,2,1
"386",56.099438,-3.302302,339.32,0.4,0.37,2020-02-05,"1254","N","VIIRS","n",1,272.63,12.67,"D",2,2020,2,1
"387",53.569065,-0.594798,303.26,0.45,0.63,2020-02-06,"0104","N","VIIRS","n",1,273.71,1.38,"N",3,2020,2,1
"388",53.45306,-1.323634,296.6,0.49,0.65,2020-02-06,"0104","N","VIIRS","n",1,272.96,1.56,"N",2,2020,2,1
"389",53.563137,-0.594947,295.33,0.45,0.63,2020-02-06,"0104","N","VIIRS","n",1,271.49,0.94,"N",2,2020,2,1
"390",53.452457,-1.327443,302.13,0.49,0.65,2020-02-06,"0104","N","VIIRS","n",1,273.42,1.55,"N",2,2020,2,1
"391",53.633659,-0.246745,300.42,0.44,0.62,2020-02-06,"0104","N","VIIRS","n",1,276.98,1.68,"N",2,2020,2,1
"392",53.56321,-0.602288,303.64,0.45,0.63,2020-02-06,"0104","N","VIIRS","n",1,270.53,0.94,"N",2,2020,2,1
"393",53.569138,-0.60208,313.7,0.45,0.63,2020-02-06,"0104","N","VIIRS","n",1,274.73,1.38,"N",3,2020,2,1
"394",53.566074,-0.600062,330.56,0.45,0.63,2020-02-06,"0104","N","VIIRS","n",1,274.46,2.37,"N",3,2020,2,1
"395",53.57201,-0.599898,297.45,0.45,0.63,2020-02-06,"0104","N","VIIRS","n",1,273.56,2.37,"N",3,2020,2,1
"396",53.770931,-0.333315,322.97,0.55,0.42,2020-02-06,"0245","N","VIIRS","n",1,273.84,3.38,"N",0,2020,2,1
"397",53.450455,-1.320876,315.92,0.52,0.41,2020-02-06,"0245","N","VIIRS","n",1,273.96,2.69,"N",2,2020,2,1
"398",53.634579,-0.23897,301,0.55,0.43,2020-02-06,"0245","N","VIIRS","n",1,276.83,2.69,"N",2,2020,2,1
"399",51.397587,-3.392478,298.23,0.49,0.4,2020-02-06,"0246","N","VIIRS","n",1,273.18,0.96,"N",2,2020,2,1
"400",53.568848,-0.590829,327.71,0.39,0.36,2020-02-06,"1234","N","VIIRS","n",1,282.28,5.8,"D",3,2020,2,1
"401",53.58078,-0.616748,329.11,0.39,0.36,2020-02-06,"1234","N","VIIRS","n",1,284.17,4.44,"D",3,2020,2,1
"402",53.566956,-0.602303,325.7,0.39,0.36,2020-02-06,"1234","N","VIIRS","n",1,283.31,2.55,"D",3,2020,2,1
"403",52.227837,0.865047,327.66,0.38,0.36,2020-02-06,"1234","N","VIIRS","n",1,281.52,1.34,"D",0,2020,2,1
